Code,Name,CompanyName,Pack,Mrp
11476,TELPRES H 40 TAB,ABBOTT HEALT,15TAB,369.89
17030,TELPRES H 80 TAB,ABBOTT HEALT,10TAB,350.74
14770,TELPRES LN  40,ABBOTT HEALT,1TAB,0
33532,TELPRES LN 80,ABBOTT HEALT,10TAB,146.35
12441,TELPRES MT 25 TAB,ABBOTT HEALT,15TAB,377.35
12442,TELPRES MT 50 TAB,ABBOTT HEALT,15TAB,418.75
20158,TELPRES TRIO TAB,ABBOTT HEALT,10TAB,169
33292,TELPRESS MT 25  1*10,ABBOTT HEALT,10TAB,343.05
33293,TELPRESS MT 50  1*10,ABBOTT HEALT,10TAB,418.75
34231,TELROSE TAB,MICRO,15TAB,346.5
9438,TELSAR 20 TAB*,TORRENT,15TAB,65.16
9439,TELSAR 40 TAB*,TORRENT,15TAB,113.56
19482,TELSAR 80 H TAB,TORRENT,10TAB,282.5
9440,TELSAR 80 TAB*,TORRENT,10TAB,116.48
9445,TELSAR A 80 TAB,TORRENT,10TAB,256.3
9444,TELSAR A TAB,TORRENT,15TAB,267.5
35731,TELSAR BETA 25 TAB,TORRENT,15TAB,284.47
35405,TELSAR BETA 50 TAB,TORRENT,15TAB,370
30745,TELSAR BISO 2.5MG,TORRENT,10TAB,120
30753,TELSAR BISO 5MG,TORRENT,10TAB,140.2
9442,TELSAR CH 40/12.5 TAB,TORRENT,10TAB,123
9441,TELSAR CH 40/6.25 TAB,TORRENT,10TAB,138.25
9443,TELSAR CH 80/12.5 TAB,TORRENT,10TAB,227.44
26668,TELSAR CHM 25 TAB,TORRENT,10TAB,133.75
26669,TELSAR CHM 50 TAB,TORRENT,10TAB,158.7
9615,TELSAR H TAB,TORRENT,15TAB,295
9447,TELSAR H-80 TAB,TORRENT,15TAB,0
9459,TELSAR LN 10 TAB,TORRENT,10TAB,128.15
9458,TELSAR LN 5MG,TORRENT,10TAB,120.15
4809,TELSARTAN 20 ACTIVE TAB,DR REDDY,30TAB,76
2774,TELSARTAN 20 TAB,DR REDDY,14TAB,65
4810,TELSARTAN 40 ACTIV,DR REDDY,30TAB,115.5
7506,TELSARTAN 40 BOTTEL,DR REDDY,28`S,179.93
7414,TELSARTAN 40 TAB,DR REDDY,15TB,113.5
4811,TELSARTAN 80 ACTIV,DR REDDY,30TAB,194
2813,TELSARTAN 80 TAB,DR REDDY,14TAB,144.8
4812,TELSARTAN AM 80 ACTIV,DR REDDY,30TAB,232
7392,TELSARTAN AM 80 BOTTEL,DR REDDY,28 TAB,180
4025,TELSARTAN AM 80 TAB,DR REDDY,10TAB,316.5
4813,TELSARTAN AM ACTIV,DR REDDY,30TAB,154.5
7394,TELSARTAN AM BOTTEL,DR REDDY,28 TAB,337
3541,TELSARTAN AM TAB,DR REDDY,10TAB,212
6776,TELSARTAN CT 40 TAB,DR REDDY,10TAB,190.5
6777,TELSARTAN CT 80 TAB,DR REDDY,10TAB,307
4814,TELSARTAN H 80  ACTIV,DR REDDY,30TAB,255
7393,TELSARTAN H 80 BOTTEL,DR REDDY,28 TAB,504
3314,TELSARTAN H 80 TAB,DR REDDY,14TAB,443.75
4815,TELSARTAN H ACTIV,DR REDDY,30TAB,154.5
2775,TELSARTAN H TAB,DR REDDY,14TAB,292.5
23081,TELSARTAN LN 40 TAB,DR REDDY,10TAB,128.5
26714,TELSARTAN LNC 12.5MG,DR REDDY,10TAB,145
26544,TELSARTAN LNC 6.25MG,DR REDDY,10TAB,130
5387,TELSARTAN TRIO TAB,DR REDDY,30TAB,475.75
31562,TELSARTAN-M 25 TAB,DR REDDY,10TAB,120.4
31563,TELSARTAN-M 50 TAB,DR REDDY,10TAB,149.18
7733,TELSITE 20MG TAB*,AVENTIS,15TAB,58.13
6046,TELSITE 40MG TAB*,AVENTIS,15TAB,113.57
7626,TELSITE 80MG,AVENTIS,15TAB,155.9
6827,TELSITE AM TAB,AVENTIS,10TAB,181.14
6738,TELSITE AMH 40MG TAB,AVENTIS,10TAB,178.12
6193,TELSITE H 40MG TAB,AVENTIS,10TAB,187.9
7273,TELSITE H 80,AVENTIS,10TAB,122.54
33278,TELSITE TAB.80MG,AVENTIS,10TAB,155.9
2020,TELVAS 20 TAB,ARISTO,15TAB,58.48
7113,TELVAS 3D 80 TAB,ARISTO,10TAB,175
5029,TELVAS 3D TAB,ARISTO,10TAB,114
2021,TELVAS 40 TAB,ARISTO,15TAB,99.18
2064,TELVAS 80 TAB,ARISTO,15TAB,174.72
3363,TELVAS AM 40/5 TAB,ARISTO,15TAB,134.5
5320,TELVAS AM 80/5 TAB,ARISTO,15TAB,208.5
6090,TELVAS BETA 25 TAB,ARISTO,10TAB,114
6091,TELVAS BETA 50 TAB,ARISTO,10TAB,135
6196,TELVAS CT 40 TAB,ARISTO,10TAB,95
6197,TELVAS CT 80 TAB,ARISTO,10TAB,145
7206,TELVAS CT LS TAB,ARISTO,10TAB,80
2096,TELVAS H 40/12.5 TAB,ARISTO,10TAB,85
3824,TELVAS H 80/12.5 TAB,ARISTO,10TAB,150
9987,TELVAS LN 40 TAB,ARISTO,10TAB,105
9988,TELVAS LN 80 TAB,ARISTO,10TAB,145
35003,TELVAS LNC 12.5 TAB,ARISTO,10TAB,125
35002,TELVAS LNC 6.25 TAB,ARISTO,10TAB,115
37276,TELZEC CAPSULE,BRAINWAVE,10CAP,185
32843,TEMOSIDE 20 CAP,CIPLA,5CAP,0
19491,TEMSAN 20 TAB,EMCURE PHARM,15TAB,0
18873,TEMSAN 40 TAB,EMCURE PHARM,15TAB,68.89
19503,TEMSAN 80 TAB,EMCURE PHARM,15TAB,0
20151,TEMSAN AM TAB,EMCURE PHARM,15TAB,261.1
19914,TEMSAN-80 H  TAB,EMCURE PHARM,15TAB,0
18892,TEMSAN-H TAB,EMCURE PHARM,15TAB,114.9
23670,TEN  CGM  TAB,DER-JOIN,10TAB,650
23669,TEN  CGM 300 TAB,DER-JOIN,10TAB,1250
7584,TEN20 M 500TAB,CENTAUR,10TAB,117
7585,TEN20 TAB,CENTAUR,10TAB,108.8
19728,TENALI M 1000MG/20MG TAB,CADILA H,10TAB,0
14592,TENALI M 500 TAB,CADILA H,10TAB,140.5
19571,TENALI TAB,CADILA H,10TAB,0
14653,TENATA FORTE CAP,CADILA H,5,0
35624,TENBEX M 1GM TAB,Druto La,10TAB,130
35625,TENBEX M 500 MG TAB,Druto La,10TAB,120
35626,TENBEX TAB,Druto La,10TAB,115
23131,TENDC M 500 TAB,FDC LTD,10TAB,114
18021,TENDC TAB,FDC LTD,10TAB,90
11035,TENDIA M FORTE TAB,ERIS PHA,15TAB,251.55
22428,TENDIA M TAB,ERIS PHA,15TAB,236.59
37544,TENDIA MP 500MG TAB,ERIS PHA,10TAB,163.75
30784,TENDIA P TAB,ERIS PHA,15TAB,181.5
22430,TENDIA TAB,ERIS PHA,15TAB,186.14
8432,TENDOCARE FORTE TAB,PHARMED,15TAB,655
8429,TENDOCARE TAB,PHARMED,15TAB,460
24837,TENDOCEL FORTE CAP,OTHERS,10TAB,350.5
30568,TENDOEASE TAB,MEYER,10TAB,255
19756,TENDOFIRM CAPSULE,ZUVENTUS,15CAP,460
20885,TENDOFIT TABLET,PHARMED,15TAB,460
32586,TENDOMAC FORTE TAB,MACLEODS,15TAB,559.9
19248,TENDOMAC TAB,MACLEODS,15TAB,343.2
35873,TENDOPIC SHOT LEMON AND PINEAPPLE SUGAR FREE,PICTUS P,25ML,110
36907,TENDOPRIME TAB,Pinklabs,10TAB,410
22762,TENDOPRO CAP,MICRO,10CAP,285
35946,TENDOSHOT CAP,INNOVCARE,10CAP,314
35947,TENDOSHOT PRO TAB,INNOVCARE,15TAB,557
17362,TENEBITE M 20/1000 TAB,CORONA REMID,15TAB,311.75
17363,TENEBITE M 20/500 TAB,CORONA REMID,15TAB,310.8
17408,TENEBITE TAB,CORONA REMID,15TAB,186.14
19154,TENEBLU TAB,BLUE CRO,15TAB,0
19680,TENEBLU-M TAB,BLUE CRO,15TAB,0
20450,TENEE TAB,TABLET I,10TAB,99
7299,TENEFIT 20 TAB,SYSTOPIC,15TAB,108.75
7647,TENEFIT M FORTE TAB,SYSTOPIC,10TAB,115
7366,TENEFIT M TAB,SYSTOPIC,15TAB,151.5
31478,TENELIGLIP 20 TAB,AKUMENTIS,10TAB,124.1
31480,TENELIGLIP M 1000 TAB,AKUMENTIS,10TAB,121.74
31420,TENELIGLIP M 500 TAB,AKUMENTIS,15TAB,107.74
7801,TENEPACE M TAB,MEYER,1TAB,107
7545,TENEPACE TAB,MEYER,10TAB,99
14272,TENEPAN M 500 TAB,MANKIND,10TAB,128.65
14271,TENEPAN TAB,MANKIND,10TAB,108.9
14273,TENEPAN-M 1000MG,MANKIND,10TAB,134.55
30305,TENEPIL-M TAB,AAREEN H,10TAB,140.9
23542,TENEPLA 20,CIPLA GE,10TAB,112.12
20821,TENEPLA M 1000MG/20MG TAB,CIPLA GE,10TAB,159.5
20232,TENEPLA M 500MG/20MG TAB,CIPLA GE,10TAB,0
18189,TENEPLA TAB  10,CIPLA GE,10TAB,100
15271,TENEPRIDE 20 TAB,MICRO,30TAB,372.28
8697,TENEPRIDE M 1000 TAB,MICRO,15TAB,256
7808,TENEPRIDE M 500 TAB,MICRO,15TAB,235
29487,TENEPRIDE P TAB,MICRO,10TAB,119
9556,TENEPURE M 1000 TAB,TORRENT,15TAB,293.8
9555,TENEPURE M 500 TAB,TORRENT,15TAB,309
9554,TENEPURE TAB,TORRENT,30TAB,372.58
13957,TENEREST M 1000,ALDE MED,,125
13958,TENEREST M 500,ALDE MED,,120
23690,TENEZA M 500 TAB,TORRENT,15TAB,309
33577,TENEZA M-1000 TAB,TORRENT,15TAB,322
9460,TENEZA TAB,TORRENT,15TAB,186.14
5749,TENFLAY 6MG,DR REDDY,,53
19024,TENGINOW M 1000 TAB,MACLEODS,10TAB,0
18590,TENGINOW TABLET,MACLEODS,1TAB,83
26232,TENGLIPT TAB,OTHERS,10 TAB,108.9
11363,TENGLYN M 1000 TAB,ZYDUS CA,15TAB,247.55
9270,TENGLYN M 500 TAB,ZYDUS CA,15TAB,231.8
9269,TENGLYN TAB,ZYDUS CA,15TAB,185.45
10502,TENIVA 20 TAB,INTAS PH,20TAB,248.39
10504,TENIVA M FORTE TAB,INTAS PH,20TAB,404.5
10503,TENIVA M TAB,INTAS PH,20TAB,382
20819,TENLIGRESS 20MG TAB,LA RENON,10TAB,0
10761,TENLIMAC M 1000 TAB,MACLEODS,15TAB,195.5
10762,TENLIMAC M 500 TAB,MACLEODS,15TAB,190.5
10760,TENLIMAC TAB,MACLEODS,10TAB,93.06
31976,TENOCHEK 25 TAB,IPCA LABORAT,10TAB,67.5
31975,TENOCHEK 50 TAB,IPCA LABORAT,10TAB,105.25
19827,TENOCLOR 50 TAB,ABBOTT INDIA,15TAB,0
37449,TENOHEP AF TAB,ZYDUS CA,10TAB,0
14057,TENOLOL 100 TAB,IPCA LABORAT,14TAB,60.61
19647,TENOLOL 12.5 TABLET,IPCA LABORAT,14TAB,40.05
8869,TENOLOL 25 TAB,IPCA LABORAT,14TAB,51.65
8870,TENOLOL 50 TAB,IPCA LABORAT,14TAB,34.15
15326,TENOLOL AM 25 TAB,IPCA LABORAT,10TAB,74.2
15327,TENOLOL AM 50 TAB,IPCA LABORAT,10TAB,105.25
19066,TENORIC 100 TABLET,IPCA LABORAT,10TAB,88.5
9594,TENORIC 25 TAB,IPCA LABORAT,10TAB,63.15
8761,TENORIC 50 TAB,IPCA LABORAT,10TAB,100.55
14284,TENORMIN 100 TAB,ABBOTT INDIA,14TAB,53.46
10846,TENORMIN 25 TAB,ABBOTT INDIA,14TAB,49.51
10045,TENORMIN 50 TAB,ABBOTT INDIA,14TAB,31.04
8977,TENOVATE CREAM,GSK,30GM,156.1
5157,TENOVATE GN CREAM,GSK,20GM,91.4
9280,TENOVATE M CREAM,GSK,15GM,120.8
8384,TENOVATE OINT.,GSK,15GM,109.3
16968,TENSORIN 20MG,FUSION HEALT,10TAB,89
16969,TENSORIN M,FUSION HEALT,10TAB,109
8701,TENTAN 40MG,ALEMBIC,10TAB,103.91
616,TENTEX FORTE TAB,HIMALAYA,10TAB,125
1226,TENTEX ROYAL CAP,HIMALAYA,10CAP,265
21111,TENTIDE AF 25MG TAB,RANBAXY,1TAB,0
27835,TENVIR AF 25MG,CIPLA,30TAB,1464.62
11447,TENVIR TAB*,CIPLA,30TAB,1540.22
21133,TENVIR-EM TAB,CIPLA,30TAB,0
35328,TENWAH M TAB,AVIS LIF,15TAB,136
7423,TENZULIX M 1000 TAB,TORRENT,10`TAB,122.32
9570,TENZULIX M 500 TAB,TORRENT,15TAB,211.8
7401,TENZULIX TAB,TORRENT,10TAB,179.15
37277,TEPEDICT 50MG TAB,BRAINWAVE,10TAB,165
24790,TERABIKLIN-250,VOICEOVER,7TAB,185
7031,TERAMYCIN 250MG,PFIZER,10TAB,10.13
7032,TERAMYCIN 500MG,PFIZER,1TAB,11.53
8782,TERAMYCIN SF,PFIZER,10TAB,11.96
23185,TERAPRESS 1MG,INTAS PH,7TAB,98
19959,TERAPRESS 2 TAB,INTAS PH,7TAB,0
7252,TERBEST 500 TAB,SYSTOPIC,7TAB,150.5
2875,TERBEST CREAM 15GM,SYSTOPIC,15GM,70.5
7694,TERBEST CREAM 30GM,SYSTOPIC,30GM,109.5
6059,TERBEST DUSTING POW.,SYSTOPIC,50GM,177
2635,TERBEST TAB,SYSTOPIC,7TAB,105
8486,TERBICIP CREAM,CIPLA,10GM,58.8
20480,TERBICIP SPRAY,CIPLA,1TAB,0
8487,TERBICIP TAB,CIPLA,15TAB,471.9
9980,TERBINAFORCE 250 TAB,MANKIND,7TAB,121.16
9949,TERBINAFORCE 500 TAB,MANKIND,7TAB,199
13075,TERBINAFORCE CREAM*,MANKIND,10GM,58.8
13076,TERBINAFORCE DUSTING POW.,MANKIND,30GM,119.79
13077,TERBINAFORCE M CREAM,MANKIND,10GM,144.93
22943,TERBINAFORCE PLUS NF CREAM,MANKIND,15GM,71.5
16308,TERBISTA 250MG,AVTIX HE,7TAB,165.27
19074,TERBITOTAL TABLET,MACLEODS,7TAB,95.7
32880,TERCAN 250 TAB,CIPLA,7TAB,0
36261,TERGOSIL CREAM,GLOWDERMA,20GM,0
9042,TERICOX,MACLEODS,10TAB,959
28260,TERMIN INJ  10ML,NEON LABS,10ML,286
13235,TERNAFINE TAB,ECOMED,10TAB,147
19355,TEROL LA 2 CAP,CIPLA,10CAP,0
14299,TEROL LA 4 CAP ER,CIPLA,10CAP,377.65
13125,TEROZESTA TAB,MANKIND,10TAB,603.79
24948,TESS CREAM  5GM,TROIKAA,5GM,99
34923,TESTOKI 10 TAB,SANGYO,10TAB,289.53
29141,TESTOVIRON DEPOT 100MG INJ,ZYDUS CA,1ML,252
10863,TESTOVIRON DEPOT 250 INJ,ZYDUS CA,1ML,456.05
21812,TESYLATE,ADZO,10TAB,220
9327,TETAN 20 TAB,ALEMBIC,15TAB,57.79
8702,TETAN 40 TAB,ALEMBIC,15TAB,113.56
8531,TETAN AM TAB,ALEMBIC,15TAB,259.6
23605,TETAN BETA 25,ALEMBIC,15TAB,298.15
20569,TETAN BETA 50 TAB,ALEMBIC,15TAB,374.6
25183,TETAN CT 12.5 TAB,ALEMBIC,15TAB,263
8532,TETAN H TAB,ALEMBIC,15TAB,282.65
15056,TETANUS TOXOID AMPULE,OTHERS,10TAB,0
37480,TETMOSOL DUSTING POWDER,PIRAMAL,100GM,130
8823,TETMOSOL MEDICATED SOAP,PIRAMAL,100GM,99
20431,TETMOSOL TOTAL CREAM,PIRAMAL,1TAB,0
16021,TETRACIN 250 CAP,OTHERS,10CAP,30
16022,TETRACIN 500 CAP,OTHERS,10CAP,75
13562,TETRAFOL PLUS TAB,SUN PHARMA,10TAB,258
14593,TETRAFOL TAB,SUN PHARMA,10TAB,197
33983,TEXACURE INJ,AURISTAT,5ML,48
9840,TEXAKIND MF TAB,MANKIND,10TAB,290
9811,TEXAKIND TAB,MANKIND,10TAB,156.29
21849,TEXID INJ,RAPROSS,5ML,335
9639,TEXID MF TAB,RAPROSS,10TAB,351
9640,TEXID TAB,RAPROSS,10TAB,180
36263,TEZCORT GM CREAM,GLOWDERMA,15GM,0
36262,TEZCORT-6S CREAM,GLOWDERMA,15GM,0
32681,TFCT  NIB OD 10S,IPCA LABORAT,10TAB,868.75
36116,TFCT NIB OINTMENT  15GM,IPCA LABORAT,15GM,750
36994,TFCT NIB ORAL SOLUTION,IPCA LABORAT,100ML,290
27063,TFCT-NIB,IPCA LABORAT,10TAB,483.7
19081,TG GOAL 145 TAB,ABBOTT HEALT,10TAB,278.64
8716,TG TOR 10 TAB,TORRENT,15TAB,82.99
8693,TG TOR 20 TAB,TORRENT,15TAB,210.84
8731,TG TOR 5 TAB,TORRENT,10TAB,85
32559,TG TOR EZ TAB,TORRENT,10TAB,242.1
20515,TG-TOR 40 TAB,TORRENT,10TAB,192.75
8732,TG-TOR F 160,TORRENT,10TAB,302.55
36376,THAIMINE INJ,LEOGEN B,2ML,85.9
36375,THAIMINE TAB,LEOGEN B,10TAB,120
36818,THALIX 50MG CAP,FRESENIUS KA,10CAP,348.88
8867,THANK OD CREAM,MANKIND,30GM,218
8868,THANK OD TAB,MANKIND,7TAB,264
14594,THEALIFE TABLET,RANBAXY,10TAB,159
10770,THEO ASTHALIN FORTE TAB,CIPLA,20TAB,21.05
13084,THEO ASTHALIN TAB,CIPLA,30TAB,18.97
25727,THEO SERADIC TAB,OBSURGE,10TAB,216.5
9273,THEOASTHALIN SYP,CIPLA,100ML,70.78
27619,THERMAL -S TAB,APEX PHA,10TAB,29.8
27620,THERMAL S SY,APEX PHA,60ML,55.7
26972,THERMO BURST TAB,OTHERS,90TAB,2799
28980,THERMODENT PASTE,INDOCO R,50GM,60
27402,THERMODENT PASTE 100GM,INDOCO R,100GM,100
15057,THERMODENT TOOTHPASTE 50GM,INDOCO R,50GM,47
9934,THERMOKIND F DENTAL GEL 100GM,MANKIND,100GM,139.7
9714,THERMOKIND F DENTAL GEL 50GM,MANKIND,50GM,88
9935,THERMOKIND MOUTH WASH,MANKIND,150ML,154.3
26336,THERMOMETER INFI,SURGICAL,1,3120
34142,THERMOSEAL  SMART,ICPA,1 PCS,40
34143,THERMOSEAL  ULTRASOFT BRUSH,ICPA,1PCS,43
14818,THERMOSEAL DENTAL FLOSS,ICPA,1,135
21121,THERMOSEAL ORTHO TOOTHBRUSH,ICPA,1PCS,82.5
14801,THERMOSEAL PROXA (NS),ICPA,1,168
14817,THERMOSEAL PROXA (WS),ICPA,10TAB,160
24796,THERMOSEAL REPAIR  50GM PASTE,ICPA,50GM,69
21637,THERMOSEAL REPAIR 100GM,ICPA,100GM,120
36983,THF TAB,OMENTA,10TAB,75.9
37369,THIAMIN TAB,ORDAIN H,15TAB,206
25957,THICHOREN 4 MG,LA RENON,10TAB,185
25959,THICHOREN 8 MG,LA RENON,10TAB,332
25967,THICHOREN AC 4MG,LA RENON,10TAB,199
25968,THICHOREN AC 8MG,LA RENON,10TAB,345
36546,THIO-SERADIC,OBSURGE,10TAB,216.5
4095,THIOCECLO 4 TA,ARISTO,10TAB,105
4121,THIOCECLO 8 TAB,ARISTO,10TAB,185
4603,THIOCECLO SR CAP,ARISTO,5CAP,110
33323,THIOKAST-L,ZUNISON,10TAB,361
23116,THIONAID P TAB,WINSOME,10TAB,165
35247,THIOQUEST A4 TAB,ALCHEM P,10TAB,180
35248,THIOQUEST DP4 TAB,ALCHEM P,10TAB,199
35249,THIOQUEST DP8 TAB,ALCHEM P,10TAB,285
34235,THIOQUEST ET 4 TAB,ALCHEM P,10TAB,198
35250,THIOQUEST GEL 15GM,ALCHEM P,15GM,121
35251,THIOQUEST GEL 30GM,ALCHEM P,30GM,211
35245,THIOQUEST TWIST 4MG TAB,ALCHEM P,10TAB,247
35246,THIOQUEST TWIST 8MG TAB,ALCHEM P,10TAB,379
5844,THIORIL 10 TAB,TORRENT,10TAB,24.45
5876,THIORIL 25 TAB,TORRENT,10TAB,53.55
27109,THIORIL 50 TAB,TORRENT,10TAB,91.25
31228,THIOSKEL TAB,ACCUFFY,10TAB,287
33542,THIOSPAS 4MG,ABBOTT INDIA,15CAP,350.61
33543,THIOSPAS 8MG,ABBOTT INDIA,15CAP,514.3
33544,THIOSPAS A 8MG,ABBOTT INDIA,15TAB,562.6
20324,THIOTRES TABLET,LA RENON,10TAB,1316
30234,THRABIS INJ,CADILA H,1VIAL,715.51
9680,THREPTIN  VANILA  DISKETTE  275GM,RAPTAKOS,275GM,490
37064,THREPTIN CHOCLATE POWDER,RAPTAKOS,200GM,440
9679,THREPTIN CHOCO DISKETTE 275GM,RAPTAKOS,275GM,490
19137,THREPTIN HIGH-CALORIE PROTEIN,RAPTAKOS,1 BOX,0
34066,THREPTIN JUNIOR,RAPTAKOS,275GM,0
15059,THREPTIN LITE DISKETTE 275GM,RAPTAKOS,275GM,490
27802,THREPTIN MICROMIX  (VANILLA),RAPTAKOS,200GM,440
20174,THREPTIN MICROMIX (CHOCLATE),RAPTAKOS,200GM,440
9681,THREPTIN VANILLA DISKETTE 1KG,RAPTAKOS,1KG,1760
37063,THREPTIN VANILLA POWDER,RAPTAKOS,200GM,440
7739,THRIVE (NEW),ELDER,10TAB,215
7740,THRIVE G,ELDER,10TAB,270
21041,THRIZE DS TABLET,PHARMED,10TAB,525
20965,THRIZE PLUS TAB,PHARMED,10TAB,275
25497,THRIZE TAB,PHARMED,10TAB,280
36476,THROMBO FE 200ML,PETCARE,200ML,380
10580,THROMBOPHOB GEL (BLUE),ZYDUS CA,20GM,207.6
10171,THROMBOPHOB OINT (RED),ZYDUS CA,20GM,145.8
26496,THROMBOSCAR GEL 15GM,ZYDUS CA,15GM,326.7
21846,THUMB SPICA TYNOR,TYNOR LT,1TAB,235
35627,THYAIR F 120 MD,Druto La,1,712.8
20634,THYCAD 100MG CAP,CADILA H,1CAP,0
26931,THYMINE TAB,SYNOKEM,10TAB,40.55
17756,THYROCAB 10MG TAB,CORONA REMID,100TAB,477.12
17394,THYROCAB 20MG TAB,CORONA REMID,100TAB,1406.4
24128,THYROCAB 5MG TAB,CORONA REMID,100TAB,218.4
20867,THYROCAL D3 TAB,ABBOTT INDIA,30TAB,377.83
32889,THYROCIP 100TAB,CIPLA,120TAB,0
32902,THYROCIP 50 TAB,CIPLA,120TAB,0
32886,THYROCIP 75 TAB,CIPLA,120TAB,0
32885,THYROCIP TAB,CIPLA,120TAB,0
15344,THYROFIT TAB,ERIS PHA,30TAB,0
33883,THYRONEED 100 TABLETS,MANKIND,120TABS,177.4
33884,THYRONEED 12.5 TABLETS,MANKIND,120TABS,198.91
33885,THYRONEED 25 TABLETS,MANKIND,120TABS,193.53
33886,THYRONEED 50 TABLETS,MANKIND,120TABS,138.43
33887,THYRONEED 75 TABLETS,MANKIND,120TABS,192.19
14632,THYRONORM 100MCG TAB*,ABBOTT INDIA,120TAB,177.4
20486,THYRONORM 112MCG TAB*,ABBOTT INDIA,120TAB,223.02
9528,THYRONORM 12.5MCG TAB*,ABBOTT INDIA,120TAB,198.9
9412,THYRONORM 125MCG TAB*,ABBOTT INDIA,120TAB,227.13
29443,THYRONORM 137MCG TAB*,ABBOTT HEALT,120TAB,291.64
9588,THYRONORM 150MCG TAB*,ABBOTT INDIA,120TAB,228.48
37394,THYRONORM 200MG TAB,ABBOTT INDIA,100TAB,243.93
9341,THYRONORM 25MCG TAB*,ABBOTT INDIA,120TAB,194.38
15060,THYRONORM 37.5MCG TAB*,ABBOTT INDIA,120TAB,196.95
9342,THYRONORM 50MCG TAB*,ABBOTT INDIA,120TAB,138.43
9660,THYRONORM 62.5MCG TAB*,ABBOTT INDIA,120TAB,216.38
9344,THYRONORM 75MCG TAB*,ABBOTT INDIA,120TAB,192.88
9411,THYRONORM 88MCG TAB*,ABBOTT INDIA,120TAB,221.5
6461,THYROPACE TAB,MEYER,15TAB,200
6050,THYROTOP-100 TAB,MICRO,10TAB,42
15061,THYROUP TAB 50MG 1S,OTHERS,1TAB,0
33631,THYROWEL PLUS TAB,ABBOTT INDIA,15TAB,300
14119,THYROWEL SOFTGEL CAP,ABBOTT INDIA,10CAP,168.12
33581,THYROX 100 MG 120TAB,MACLEODS,120TAB,177.4
8997,THYROX 12.5 TAB,MACLEODS,120TAB,198.91
20465,THYROX 125 TAB,MACLEODS,120TAB,227.13
8268,THYROX 150 TAB,MACLEODS,100TAB,228.48
8269,THYROX 25 TAB,MACLEODS,120TAB,194.38
37047,THYROX 37.50MG TAB,MACLEODS,120TAB,196.71
8270,THYROX 50 TAB,MACLEODS,120TAB,138.43
15187,THYROX 62.5 TAB,MACLEODS,120TAB,180.32
8271,THYROX 75 TAB,MACLEODS,120TAB,192.88
8272,THYROX 88 TAB,MACLEODS,120TAB,221.5
15062,THYROXINOL 25MCG TAB,KNOLL PH,100TAB,0
15063,THYROXINOL 50MCG TAB,KNOLL PH,100TAB,0
16644,TIAPREX 25 TAB,INTAS PH,10TAB,29
32326,TIAPTIN 12.5 TAB,KRIVEN H,10TAB,14.1
33443,TIARE 90,INTAS PH,14 TAB,313.4
10779,TIATE TRANSCAP,LUPIN,15CAP,179.9
10778,TIATE TRANSHALER,LUPIN,180MDI,560.45
17751,TIBAN 20MG TAB,AJANTA,15TAB,186.14
20078,TIBAN M 20/1000MG  TAB,AJANTA,15TAB,286
19811,TIBAN M 20/500MG TAB,AJANTA,15TAB,298.5
33846,TIBETO TAB,EDIFICE,10TAB,537
18708,TICABID 90  TABLET,LUPIN,10TAB,292.3
35392,TICABOOM 90 TAB,INUEN HE,14TAB,375
32864,TICACIP 60 TAB,CIPLA,14TAB,0
27990,TICAFLO TAB,DR REDDY,14TAB,482.5
33090,TICAGAT 90 MG,NATCO PH,14TAB,255
36862,TICAHENZ 60MG TAB,LA RENON,14TAB,0
36863,TICAHENZ 90MG TAB,LA RENON,14TAB,427
29330,TICAPLAT 90MG TABLT,EMCURE PHARM,10TAB,0
14595,TICASAVE  TAB,ERIS PHA,,0
13188,TICASPAN,USV,10TAB,275
29459,TICAVIC 60MG TAB,ALKEM,10TAB,181
14596,TICAVIC 90MG  TAB,ALKEM,10TAB,225
36507,TICK FREE 0-10KG,PETCARE,1UNIT,320
36508,TICK FREE 10-20KG,PETCARE,1UNIT,350
36509,TICK FREE 20-40KG,PETCARE,2.68ML,495
36510,TICKFREE SHAMPOO,PETCARE,200ML,275
36511,TICKFREE SHAMPOO,PETCARE,500ML,635
35106,TICOBON 90MG TAB,NOVELTY,10TAB,165
28529,TICRID TAB,AEGIS PE,10TAB,254
28659,TICRID-EP TAB,AEGIS PE,10TAB,137
18972,TICSTOP TAB,INTAS PH,10TAB,385
30664,TIDE  PLUS 10+50 TAB,TORRENT,15TAB,104
5828,TIDE 10 TAB,TORRENT,10TAB,69.4
5829,TIDE 20 TAB,TORRENT,10TAB,127.9
27110,TIDE 40 ALU-PVC TAB,TORRENT,10TAB,210.5
20071,TIDE 40 TAB,TORRENT,10TAB,210.5
5830,TIDE 5 TAB,TORRENT,10TAB,43.1
21772,TIDE E 10 TAB,TORRENT,10TAB,293.95
5831,TIDE PLUS 10 TAB,TORRENT,10TAB,48.7
5832,TIDE PLUS 20 TAB,TORRENT,10TAB,60
35132,TIDE PLUS 5+50 TAB,TORRENT,15TAB,89
5845,TIDOMET FORTE TAB,TORRENT,10TAB,49.39
22153,TIDOMET LS TAB,TORRENT,15TAB,29.55
5846,TIDOMET PLUS TAB,TORRENT,10TAB,28.88
6487,TIFIN CREAM,SALVEPH,20GM,69
6745,TIFIN TAB,SALVEPH,7TAB,115
31522,TIGATEL  AMH 40 TAB,SUN PHARMA,10TAB,112
